Wed Feb 19 15:41:30 2025 [1740001290362 msec] (183 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: corellia_city_Silver Villa_player on planet: corellia at: (x:-123.92, y:-5796.08, z:0)
Tue Mar  4 15:28:03 2025 [1741123683288 msec] (1769 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_region_naboo_sdungeon_cave_03 on planet: naboo at: (x:5708, y:-1538, z:0)
Tue Mar  4 15:28:03 2025 [1741123683289 msec] (1769 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: rori_city_narmle on planet: rori at: (x:-5200, y:-2288, z:0)
Tue Mar  4 15:28:11 2025 [1741123691322 msec] (1777 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_region_sdungeon_mauler_stronghold_cave on planet: naboo at: (x:2919, y:1107, z:0)
Tue Mar  4 15:28:11 2025 [1741123691323 msec] (1777 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: rori_city_restuss on planet: rori at: (x:5318, y:5680, z:0)
Tue Mar  4 15:30:04 2025 [1741123804798 msec] (1890 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_city_narmle on planet: rori at: (x:-5200, y:-2288, z:0)
Tue Mar  4 15:30:04 2025 [1741123804799 msec] (1890 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: rori_city_sdungeon_rebel_outpost on planet: rori at: (x:3677, y:-6447, z:0)
Tue Mar  4 15:30:25 2025 [1741123825682 msec] (1911 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_city_sdungeon_rebel_outpost on planet: rori at: (x:3677, y:-6447, z:0)
Tue Mar  4 15:30:25 2025 [1741123825682 msec] (1911 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: rori_region_pygmy_torton_cave on planet: rori at: (x:-1856, y:-4551, z:0)
Tue Mar  4 15:30:49 2025 [1741123849953 msec] (1935 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: rori_region_rorgungan_ruins on planet: rori at: (x:-5826, y:5826, z:0)
Tue Mar  4 15:30:49 2025 [1741123849953 msec] (1935 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_region_pygmy_torton_cave on planet: rori at: (x:-1856, y:-4551, z:0)
Tue Mar  4 15:30:51 2025 [1741123851205 msec] (1936 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_region_rorgungan_ruins on planet: rori at: (x:-5826, y:5826, z:0)
Tue Mar  4 15:30:51 2025 [1741123851205 msec] (1936 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: rori_region_rorgungan_ruins_2 on planet: rori at: (x:-6964, y:-5637, z:0)
Tue Mar  4 15:30:55 2025 [1741123855883 msec] (1941 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: rori_region_rorgungan_ruins_3 on planet: rori at: (x:-1490, y:1675, z:0)
Tue Mar  4 15:30:55 2025 [1741123855883 msec] (1941 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_region_rorgungan_ruins_2 on planet: rori at: (x:-6964, y:-5637, z:0)
Tue Mar  4 15:30:57 2025 [1741123857885 msec] (1943 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: rori_region_rorgungan_ruins_4 on planet: rori at: (x:-2650, y:-780, z:0)
Tue Mar  4 15:30:57 2025 [1741123857890 msec] (1943 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_region_rorgungan_ruins_3 on planet: rori at: (x:-1490, y:1675, z:0)
Tue Mar  4 15:31:00 2025 [1741123860153 msec] (1945 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_region_rorgungan_ruins_4 on planet: rori at: (x:-2650, y:-780, z:0)
Tue Mar  4 15:31:00 2025 [1741123860154 msec] (1945 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: rori_region_rorgungan_ruins_5 on planet: rori at: (x:-75, y:5230, z:0)
Tue Mar  4 15:31:01 2025 [1741123861796 msec] (1947 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: rori_region_rorgungan_ruins_6 on planet: rori at: (x:6689, y:6879, z:0)
Tue Mar  4 15:31:01 2025 [1741123861797 msec] (1947 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_region_rorgungan_ruins_5 on planet: rori at: (x:-75, y:5230, z:0)
Tue Mar  4 15:31:03 2025 [1741123863076 msec] (1948 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: rori_region_rori_imperial_hyperdrive_facility on planet: rori at: (x:-1132, y:4533, z:0)
Tue Mar  4 15:31:03 2025 [1741123863076 msec] (1948 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_region_rorgungan_ruins_6 on planet: rori at: (x:6689, y:6879, z:0)
Tue Mar  4 15:31:03 2025 [1741123863307 msec] (1949 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_keren on planet: naboo at: (x:1424, y:2702, z:0)
Tue Mar  4 15:31:03 2025 [1741123863310 msec] (1949 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: rori_region_rori_rebel_encampment on planet: rori at: (x:-5356, y:5043, z:0)
Tue Mar  4 15:31:09 2025 [1741123869440 msec] (1955 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_region_rori_rebel_encampment on planet: rori at: (x:-5356, y:5043, z:0)
Tue Mar  4 15:31:09 2025 [1741123869440 msec] (1955 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: rori_region_sdungeon_imperial_encampment on planet: rori at: (x:-5574, y:-5674, z:0)
Tue Mar  4 15:31:11 2025 [1741123871009 msec] (1956 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Tue Mar  4 15:31:11 2025 [1741123871009 msec] (1956 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_region_sdungeon_imperial_encampment on planet: rori at: (x:-5574, y:-5674, z:0)
Tue Mar  4 15:31:16 2025 [1741123876630 msec] (1962 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Tue Mar  4 15:31:16 2025 [1741123876631 msec] (1962 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Tue Mar  4 15:31:18 2025 [1741123878506 msec] (1964 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Tue Mar  4 15:31:18 2025 [1741123878506 msec] (1964 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Tue Mar  4 15:31:20 2025 [1741123880127 msec] (1965 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Tue Mar  4 15:31:20 2025 [1741123880127 msec] (1965 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: talus_city_dearic on planet: talus at: (x:425, y:-3000, z:0)
Tue Mar  4 15:31:42 2025 [1741123902002 msec] (1987 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_region_rori_imperial_hyperdrive_facility on planet: rori at: (x:-1132, y:4533, z:0)
Tue Mar  4 15:31:42 2025 [1741123902002 msec] (1987 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: talus_city_nashal on planet: talus at: (x:4360, y:5251, z:0)
Tue Mar  4 15:31:56 2025 [1741123916794 msec] (2002 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: talus_city_dearic on planet: talus at: (x:425, y:-3000, z:0)
Tue Mar  4 15:31:56 2025 [1741123916796 msec] (2002 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: talus_city_talus_imperial_outpost on planet: talus at: (x:-2171.24, y:2296.33, z:0)
Tue Mar  4 15:32:43 2025 [1741123963750 msec] (2049 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: talus_city_talus_imperial_outpost on planet: talus at: (x:-2171.24, y:2296.33, z:0)
Tue Mar  4 15:32:43 2025 [1741123963751 msec] (2049 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_anchorhead on planet: tatooine at: (x:102, y:-5360, z:0)
Tue Mar  4 15:32:52 2025 [1741123972419 msec] (2058 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_bestine on planet: tatooine at: (x:-1218, y:-3688, z:0)
Tue Mar  4 15:32:52 2025 [1741123972419 msec] (2058 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_anchorhead on planet: tatooine at: (x:102, y:-5360, z:0)
Tue Mar  4 15:33:20 2025 [1741124000013 msec] (2085 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: talus_city_nashal on planet: talus at: (x:4360, y:5251, z:0)
Tue Mar  4 15:33:20 2025 [1741124000015 msec] (2085 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos_eisley on planet: tatooine at: (x:3460, y:-4768, z:0)
Tue Mar  4 15:34:11 2025 [1741124051871 msec] (2137 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_bestine on planet: tatooine at: (x:-1218, y:-3688, z:0)
Tue Mar  4 15:34:11 2025 [1741124051876 msec] (2137 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos_entha on planet: tatooine at: (x:1488, y:3256, z:0)
Tue Mar  4 15:35:09 2025 [1741124109000 msec] (2194 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos_espa on planet: tatooine at: (x:-2940, y:2190, z:0)
Tue Mar  4 15:35:09 2025 [1741124109000 msec] (2194 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos_eisley on planet: tatooine at: (x:3460, y:-4768, z:0)
Tue Mar  4 15:35:34 2025 [1741124134309 msec] (2220 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos_entha on planet: tatooine at: (x:1488, y:3256, z:0)
Tue Mar  4 15:35:34 2025 [1741124134312 msec] (2220 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos_taike on planet: tatooine at: (x:3832, y:2360, z:0)
Tue Mar  4 15:36:14 2025 [1741124174867 msec] (2260 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos_taike on planet: tatooine at: (x:3832, y:2360, z:0)
Tue Mar  4 15:36:14 2025 [1741124174868 msec] (2260 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_wayfar on planet: tatooine at: (x:-5174, y:-6582, z:0)
Tue Mar  4 15:36:25 2025 [1741124185381 msec] (2271 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_wayfar on planet: tatooine at: (x:-5174, y:-6582, z:0)
Tue Mar  4 15:36:25 2025 [1741124185381 msec] (2271 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_region_fort_tusken on planet: tatooine at: (x:-3900, y:6260, z:0)
Tue Mar  4 15:36:42 2025 [1741124202135 msec] (2287 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos_espa on planet: tatooine at: (x:-2940, y:2190, z:0)
Tue Mar  4 15:36:42 2025 [1741124202142 msec] (2287 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_region_hard_krayt_ne on planet: tatooine at: (x:6515, y:4215, z:0)
Tue Mar  4 15:37:12 2025 [1741124232935 msec] (2318 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: rori_city_restuss on planet: rori at: (x:5318, y:5680, z:0)
Tue Mar  4 15:37:12 2025 [1741124232937 msec] (2318 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_region_jabba_palace on planet: tatooine at: (x:-5857, y:-6175, z:0)
Tue Mar  4 15:37:37 2025 [1741124257984 msec] (2343 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_region_fort_tusken on planet: tatooine at: (x:-3900, y:6260, z:0)
Tue Mar  4 15:37:37 2025 [1741124257985 msec] (2343 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_region_jabbas_palace on planet: tatooine at: (x:-5983, y:-6267, z:0)
Tue Mar  4 15:38:09 2025 [1741124289861 msec] (2375 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_region_jawa_mountain_fortress on planet: tatooine at: (x:-6144, y:1856, z:0)
Tue Mar  4 15:38:09 2025 [1741124289861 msec] (2375 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_region_jabba_palace on planet: tatooine at: (x:-5857, y:-6175, z:0)
Tue Mar  4 15:38:19 2025 [1741124299631 msec] (2385 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_region_jawa_mountain_fortress on planet: tatooine at: (x:-6144, y:1856, z:0)
Tue Mar  4 15:38:19 2025 [1741124299631 msec] (2385 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_region_krayt_graveyard on planet: tatooine at: (x:7451, y:4510, z:0)
Tue Mar  4 15:38:43 2025 [1741124323359 msec] (2409 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_region_krayt_graveyard_1 on planet: tatooine at: (x:7024, y:4352, z:0)
Tue Mar  4 15:38:43 2025 [1741124323360 msec] (2409 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_region_jabbas_palace on planet: tatooine at: (x:-5983, y:-6267, z:0)
Tue Mar  4 15:45:34 2025 [1741124734204 msec] (2819 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_region_village_ruins on planet: tatooine at: (x:5695, y:1877, z:0)
Tue Mar  4 15:45:34 2025 [1741124734205 msec] (2819 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_region_krayt_graveyard on planet: tatooine at: (x:7451, y:4510, z:0)
Tue Mar  4 15:45:41 2025 [1741124741561 msec] (2827 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: yavin4_city_imperial_fort on planet: yavin4 at: (x:4030, y:-6230, z:0)
Tue Mar  4 15:45:41 2025 [1741124741562 msec] (2827 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_region_village_ruins on planet: tatooine at: (x:5695, y:1877, z:0)
Tue Mar  4 15:45:48 2025 [1741124748070 msec] (2833 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: yavin4_city_imperial_fort on planet: yavin4 at: (x:4030, y:-6230, z:0)
Tue Mar  4 15:45:48 2025 [1741124748070 msec] (2833 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: yavin4_city_yavin4_labor_outpost on planet: yavin4 at: (x:-6925, y:-5707, z:0)
Tue Mar  4 15:45:55 2025 [1741124755158 msec] (2840 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: yavin4_city_yavin4_mining_outpost on planet: yavin4 at: (x:-307, y:4861, z:0)
Tue Mar  4 15:45:55 2025 [1741124755158 msec] (2840 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_region_krayt_graveyard_1 on planet: tatooine at: (x:7024, y:4352, z:0)
Tue Mar  4 15:45:57 2025 [1741124757166 msec] (2842 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: yavin4_city_yavin4_labor_outpost on planet: yavin4 at: (x:-6925, y:-5707, z:0)
Tue Mar  4 15:45:57 2025 [1741124757166 msec] (2842 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: yavin4_region_yavin4_jedi_enclave_dark on planet: yavin4 at: (x:5070, y:310, z:0)
Tue Mar  4 15:46:00 2025 [1741124760245 msec] (2846 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: yavin4_city_yavin4_mining_outpost on planet: yavin4 at: (x:-307, y:4861, z:0)
Tue Mar  4 15:46:00 2025 [1741124760245 msec] (2846 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: yavin4_region_yavin4_jedi_enclave_light on planet: yavin4 at: (x:-5514, y:4912, z:0)
Tue Mar  4 15:46:33 2025 [1741124793284 msec] (2879 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_region_hard_krayt_ne on planet: tatooine at: (x:6515, y:4215, z:0)
Tue Mar  4 15:47:26 2025 [1741124846426 msec] (2932 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: yavin4_region_yavin4_jedi_enclave_light on planet: yavin4 at: (x:-5514, y:4912, z:0)
Tue Mar  4 15:47:41 2025 [1741124861676 msec] (2947 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: yavin4_region_yavin4_jedi_enclave_dark on planet: yavin4 at: (x:5070, y:310, z:0)
Tue Mar  4 17:30:30 2025 [1741131030180 msec] (74 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Tue Mar  4 17:30:30 2025 [1741131030182 msec] (74 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Tue Mar  4 17:30:30 2025 [1741131030182 msec] (74 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Tue Mar  4 17:30:31 2025 [1741131031857 msec] (76 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Tue Mar  4 17:30:32 2025 [1741131032136 msec] (76 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Tue Mar  4 17:30:35 2025 [1741131035655 msec] (80 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Tue Mar  4 19:06:44 2025 [1741136804448 msec] (74 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Tue Mar  4 19:06:44 2025 [1741136804449 msec] (74 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Tue Mar  4 19:06:44 2025 [1741136804449 msec] (74 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
